label,0_x,0_y,0_z,0_v,1_x,1_y,1_z,1_v,2_x,2_y,2_z,2_v,3_x,3_y,3_z,3_v
left,0.516839981,0.333165288,-0.391387194,0.999771059,0.125878125,0.496498883,-0.056823056,0.999799192,0.684786439,0.775133133,-0.31208244,0.890402615,0.143968195,0.932223082,0.093644321,0.631213307
left,0.514654696,0.327241391,-0.445565313,0.999741256,0.118830159,0.481407851,-0.058158804,0.999768198,0.683792531,0.771179378,-0.385503262,0.886526763,0.13920261,0.913235545,0.132813066,0.603691757
left,0.514369011,0.325062394,-0.430664629,0.999734998,0.118895374,0.481579483,-0.071595743,0.999763191,0.685102582,0.767360032,-0.363120586,0.885988951,0.139393032,0.917032182,0.09975794,0.59970808
left,0.515253246,0.324872971,-0.437379062,0.999676704,0.117790699,0.486118734,-0.089037649,0.999718428,0.686426163,0.770864427,-0.392999113,0.87622112,0.13694343,0.932693243,0.094442323,0.581318259
left,0.517767727,0.323600739,-0.451891184,0.999658644,0.120005533,0.489988744,-0.074166104,0.999722302,0.689272046,0.771240115,-0.398314953,0.872543454,0.140848294,0.939229727,0.105728589,0.580714107
left,0.521523833,0.321136862,-0.358994007,0.999676585,0.120660707,0.49289611,-0.11254213,0.999725401,0.691389918,0.771197498,-0.32103011,0.865898192,0.141152009,0.945774853,0.002504121,0.573095262
left,0.526086807,0.320157647,-0.363831043,0.99967128,0.126327947,0.492186904,-0.100224592,0.999718904,0.695488274,0.770332336,-0.341605604,0.86055243,0.149002045,0.94424969,0.018370004,0.570668578
left,0.527180195,0.317194462,-0.380988061,0.999672234,0.130304918,0.489091843,-0.086902462,0.999723196,0.695208907,0.768873513,-0.345791608,0.855828166,0.15161857,0.938688815,0.044679802,0.571268141
left,0.528812587,0.320744604,-0.36144501,0.999668777,0.130214199,0.497383565,-0.115383565,0.999726057,0.695243955,0.772043943,-0.31340915,0.852225304,0.152218774,0.940263629,0.017454438,0.572306991
left,0.529274166,0.321490437,-0.364346653,0.999650002,0.131438643,0.498366177,-0.122512318,0.999733627,0.694733739,0.773382604,-0.299523413,0.85286355,0.158006355,0.939742923,0.007528386,0.581584692
left,0.528071046,0.321891993,-0.382010728,0.999601305,0.1320149,0.499739558,-0.114079162,0.99971348,0.694063425,0.775602043,-0.31718573,0.846487403,0.158206433,0.939197004,0.032910988,0.568340182
left,0.527386785,0.319377005,-0.334812701,0.999608815,0.131968603,0.504859149,-0.139049232,0.999708056,0.69302392,0.774283469,-0.27104041,0.843978941,0.158253163,0.947065473,-0.01582792,0.556014001
left,0.528308392,0.323182046,-0.322569609,0.999607027,0.133375138,0.535093129,-0.139110416,0.999710798,0.693122864,0.77739656,-0.267656982,0.836496532,0.159084186,0.973959565,-0.013410509,0.551428378
left,0.527055025,0.323521197,-0.312804043,0.999639034,0.133479357,0.550022721,-0.13677749,0.999727249,0.692428887,0.776530504,-0.248890877,0.838124335,0.158207864,0.982244551,-0.010312295,0.545854926
left,0.524276137,0.328998893,-0.330733567,0.999654174,0.133950084,0.556299388,-0.110079929,0.999724865,0.691702187,0.781637967,-0.286345631,0.840324342,0.158422932,0.989047229,0.025076002,0.537747085
left,0.521928668,0.329148263,-0.310645521,0.999670327,0.133879483,0.557416677,-0.111040592,0.999727786,0.689733148,0.782384455,-0.265813947,0.839576066,0.157447666,0.990123868,0.024296565,0.527394474
right,0.687420547,0.530497313,0.012392395,0.999700308,0.294365853,0.325179279,-0.449671596,0.999949276,0.742449403,0.928574979,0.316960961,0.596992791,0.115926482,0.73061192,-0.438475847,0.886364996
right,0.690263748,0.531181395,0.015157352,0.999704242,0.294593841,0.32510227,-0.444207728,0.999949694,0.745046079,0.932851911,0.325757802,0.596153557,0.115946509,0.731591582,-0.415144593,0.884561718
right,0.691509902,0.533671916,0.022580391,0.99968183,0.294864655,0.325263351,-0.464439869,0.999948025,0.739791691,0.934760511,0.351700485,0.579942107,0.115708649,0.734471381,-0.462496281,0.880634248
right,0.694958925,0.538514733,0.027093429,0.999655247,0.295508385,0.325364232,-0.463820279,0.999945939,0.741495013,0.94077903,0.333993942,0.562503815,0.11538817,0.736025274,-0.481666714,0.873785973
right,0.696111798,0.53985709,0.055611033,0.999665439,0.298131227,0.324993402,-0.461844385,0.999950707,0.742942929,0.939887822,0.389084935,0.562420368,0.115616634,0.736772895,-0.505593777,0.879107356
right,0.697755754,0.542363167,0.078133903,0.999687016,0.304061443,0.323637038,-0.449662447,0.999958098,0.743032932,0.940729022,0.419333369,0.554024577,0.116628692,0.734578907,-0.499485075,0.885816991
right,0.697997451,0.543000817,0.078325219,0.999692142,0.304930419,0.323150009,-0.44963342,0.999960124,0.74260062,0.94085288,0.418510437,0.55017978,0.116795659,0.734559834,-0.496742636,0.887110412
right,0.700295568,0.550063491,0.08590731,0.99968189,0.311330587,0.322573274,-0.453103632,0.99996382,0.74954921,0.940244555,0.42953667,0.534005404,0.11729072,0.731947899,-0.524568319,0.891456604
right,0.707202315,0.551179826,0.099228762,0.99968642,0.316468298,0.31920293,-0.421387017,0.999966264,0.760399222,0.940385818,0.451739728,0.527295947,0.121941589,0.722468436,-0.496169329,0.895249486
right,0.71116519,0.551810145,0.098533884,0.999688864,0.320947528,0.314102173,-0.423178285,0.999968708,0.76441586,0.943595707,0.43478322,0.51941514,0.125061899,0.720902503,-0.500538945,0.897538006
right,0.711700857,0.552831948,0.072266534,0.999695063,0.321475118,0.314175099,-0.448598564,0.999969661,0.769282937,0.946546972,0.393804014,0.517881811,0.12522237,0.721365154,-0.506770372,0.896345317
right,0.71302247,0.55474633,0.058830172,0.999695778,0.323001534,0.314314932,-0.446469128,0.999970675,0.772476077,0.9473086,0.377732754,0.519864678,0.126152292,0.721657813,-0.500305355,0.897846878
right,0.713401794,0.556723177,0.058530521,0.999697745,0.32360056,0.315046668,-0.447895437,0.999971867,0.772505522,0.94704324,0.372055233,0.520210326,0.127369359,0.720875323,-0.501006842,0.898561299
right,0.713480651,0.558587909,0.048532367,0.99969393,0.324636042,0.315071195,-0.473685652,0.999972045,0.7711761,0.947993636,0.362623483,0.516925633,0.127231866,0.724213004,-0.53584975,0.89662677
right,0.714059293,0.562599778,0.059315465,0.999703407,0.330307752,0.312585235,-0.43380028,0.999974668,0.770042658,0.94825089,0.380308867,0.513342559,0.129964098,0.723022819,-0.499353647,0.898103654
right,0.717791021,0.564974785,0.119461298,0.999677122,0.335858703,0.311250389,-0.391299486,0.999975502,0.768552601,0.946994364,0.458463341,0.493555695,0.133787453,0.720956802,-0.462818921,0.900789499
right,0.719037533,0.561918616,0.120206714,0.999679565,0.337279856,0.3102507,-0.391912669,0.999977589,0.762318015,0.946942687,0.501229882,0.493174553,0.136580199,0.718808234,-0.453757912,0.907714486
right,0.725869775,0.561849177,0.103577711,0.999683917,0.34024626,0.310034096,-0.391051918,0.999978721,0.760777354,0.947606981,0.476792485,0.492024988,0.140232652,0.712000191,-0.452481687,0.910039723
right,0.729551554,0.561488032,0.091278054,0.999676228,0.341847211,0.309465975,-0.388384014,0.99997896,0.761584878,0.938218474,0.43446368,0.491951555,0.141320691,0.705222189,-0.449033022,0.911662877
right,0.707730055,0.535647452,0.054660756,0.999775887,0.308699101,0.323663056,-0.453701794,0.999976099,0.754764497,0.909137726,0.369157344,0.5967502,0.128093779,0.721367717,-0.475149006,0.909506202
right,0.702016771,0.531985462,0.078206733,0.999797046,0.306742907,0.324366242,-0.459407032,0.999975443,0.752081573,0.903209925,0.432308853,0.61491996,0.126305029,0.7217502,-0.482032359,0.908985615
right,0.701201022,0.532605112,0.07212238,0.999803126,0.305863738,0.325871348,-0.475904942,0.99997437,0.752114236,0.905376256,0.410541475,0.61507988,0.12542744,0.722955465,-0.519620299,0.906197965
right,0.700853467,0.532115996,0.072273664,0.999814749,0.305698216,0.324546307,-0.476679802,0.999973536,0.752176344,0.909978807,0.428589255,0.6211133,0.125276506,0.722753823,-0.523734033,0.902618885
right,0.700526834,0.532312155,0.06359712,0.999821126,0.30521825,0.324717134,-0.48559171,0.999973357,0.753498793,0.913153052,0.411988884,0.631549597,0.124142967,0.724859416,-0.530153513,0.903444469
right,0.700700521,0.53345412,0.054658778,0.999819577,0.305272609,0.325823396,-0.486271054,0.999972939,0.753997266,0.921965957,0.388241589,0.63156265,0.124039494,0.724972188,-0.529437602,0.903140068
right,0.700851917,0.537702382,0.047829356,0.999814212,0.305521786,0.325746655,-0.473077685,0.999972045,0.754256606,0.926538706,0.374964237,0.632147312,0.123864949,0.715947092,-0.522495806,0.903349519
right,0.700967431,0.540777862,0.043601364,0.999809682,0.305759728,0.325179309,-0.457749665,0.999970853,0.753733099,0.929496348,0.366022527,0.634459853,0.123151816,0.710698009,-0.503347278,0.903433144
right,0.734839976,0.558968246,0.120404541,0.999702036,0.350063622,0.297686189,-0.427937508,0.999976516,0.785895228,0.943320394,0.47916013,0.511703968,0.144882083,0.698777258,-0.511448562,0.891455948
right,0.735146224,0.560634315,0.116848394,0.999709666,0.350968421,0.296535641,-0.437529385,0.999978006,0.784956336,0.947012126,0.474562317,0.511409402,0.147756338,0.691412032,-0.566874027,0.894831598
right,0.735919833,0.560828745,0.124015845,0.999717891,0.352509171,0.296206415,-0.431553543,0.99997884,0.784615338,0.946971476,0.48088637,0.511140406,0.148452923,0.69108218,-0.539014637,0.897046506
right,0.736249924,0.559999168,0.115781762,0.999720752,0.352490306,0.296147227,-0.445977837,0.999979138,0.784513891,0.945384145,0.479493469,0.517107725,0.148438126,0.693232358,-0.527576923,0.89881146
right,0.737976074,0.558882654,0.10633336,0.999728858,0.353217423,0.295680493,-0.453767955,0.999980271,0.784778416,0.946233153,0.489945322,0.524409056,0.148639113,0.695127428,-0.52803719,0.901612818
right,0.739305437,0.564222038,0.102789387,0.999738693,0.353750527,0.298459589,-0.45047164,0.999982715,0.790709615,0.957584739,0.490112454,0.519696832,0.148210973,0.705077052,-0.548132956,0.905374169
right,0.741063178,0.56335789,0.127726212,0.999743521,0.355721265,0.299177915,-0.433199823,0.999983907,0.792524457,0.947963417,0.509052157,0.528373063,0.148725122,0.705067456,-0.518858075,0.910691798
right,0.743028998,0.564495087,0.097546123,0.999732137,0.360052705,0.300178349,-0.431528032,0.99998343,0.801149368,0.955517352,0.450696886,0.530233383,0.150238961,0.705509424,-0.502306521,0.908221602
right,0.743732274,0.565623164,0.105518542,0.999730349,0.3612611,0.300182283,-0.42562589,0.999983728,0.802839875,0.955096304,0.471567571,0.53646934,0.153369784,0.704408884,-0.495341867,0.90947026
right,0.744177699,0.566379309,0.115808025,0.999759495,0.3630867,0.298092753,-0.425682783,0.999985278,0.802950263,0.958208025,0.48125568,0.551861167,0.155323058,0.69958061,-0.515682817,0.913673997
right,0.745445371,0.566906869,0.128183991,0.999762595,0.365639627,0.298062414,-0.425872803,0.999986112,0.801686108,0.95539701,0.502272606,0.551664829,0.155561939,0.698897481,-0.51851505,0.918884695
right,0.749366045,0.569277167,0.125863045,0.999760449,0.368499517,0.298213392,-0.401436746,0.999986827,0.800137222,0.953701615,0.474453151,0.543701887,0.157360867,0.697312295,-0.471406311,0.922453344
right,0.750221133,0.56916064,0.124284603,0.999755025,0.369202822,0.298750758,-0.462684453,0.999987066,0.799913526,0.952976227,0.493014574,0.526380658,0.157252178,0.703458369,-0.55236125,0.921558201
right,0.753617346,0.568382502,0.125879541,0.999770164,0.36935553,0.298754245,-0.465354532,0.999988019,0.794127584,0.95403862,0.50142622,0.504489005,0.154769659,0.714171588,-0.557799518,0.922024071
right,0.75526917,0.56791997,0.127782106,0.999780118,0.369633615,0.298796654,-0.471231639,0.999988735,0.793452561,0.956420243,0.513400257,0.49047026,0.15397574,0.718660533,-0.562148452,0.922653913
right,0.756035686,0.569170356,0.125071689,0.999783754,0.370291144,0.29911992,-0.482114732,0.999989033,0.792277813,0.961413085,0.524530828,0.482207477,0.153847694,0.718643308,-0.572596729,0.922186732
right,0.756392598,0.57142657,0.116460577,0.999792755,0.37201032,0.299789339,-0.464360863,0.999989212,0.793319821,0.9604038,0.485371053,0.483767927,0.154154167,0.714689434,-0.532398343,0.920458436
right,0.756491303,0.570853353,0.120714106,0.999796867,0.374110758,0.300933152,-0.442308992,0.999988854,0.796655059,0.960337102,0.464086354,0.489099681,0.154311955,0.712522268,-0.495133102,0.916852355
right,0.798690438,0.534214914,0.029210251,0.999649823,0.382113159,0.3101165,-0.434546947,0.999984205,0.820795655,0.9551543,0.285911679,0.463325858,0.149694875,0.755449057,-0.492790699,0.910344124
right,0.797408998,0.534957767,0.026225727,0.999652147,0.381548882,0.310121983,-0.436327308,0.999984264,0.816328168,0.959092081,0.295683801,0.461238742,0.149787217,0.752926767,-0.493156105,0.911225677
right,0.796733022,0.535538554,0.009062272,0.999652922,0.381571025,0.310257286,-0.443435192,0.999984324,0.820142448,0.960308254,0.272185445,0.464543343,0.149544075,0.751403391,-0.507028461,0.912653327
right,0.808017254,0.556444228,0.025339657,0.99970156,0.404850304,0.311191559,-0.473575443,0.999985158,0.835753798,0.959492445,0.339188695,0.521821201,0.169755012,0.723000228,-0.513769746,0.922380388
right,0.807675183,0.560814857,0.04244034,0.999715745,0.405293882,0.310771734,-0.478328049,0.999985695,0.835570037,0.960770249,0.365790308,0.531344652,0.170448452,0.720446944,-0.533624291,0.923945665
right,0.807855248,0.562072873,0.016434582,0.999723613,0.405385315,0.310946673,-0.487652868,0.999985218,0.837691486,0.962367594,0.291553587,0.528434873,0.170878321,0.718352854,-0.536159098,0.918127954
right,0.807416081,0.562827468,0.01033438,0.999717891,0.405848563,0.311123908,-0.492551655,0.999984384,0.837606788,0.967538059,0.287531585,0.523675084,0.171127304,0.717014194,-0.533620715,0.911839485
right,0.807103753,0.563109577,0.011002788,0.999707937,0.406777918,0.311011493,-0.500249445,0.999984086,0.840073586,0.966507196,0.291853696,0.528677702,0.172076821,0.716997504,-0.551962137,0.911862314
right,0.806441605,0.562739432,0.020421747,0.999722183,0.407076746,0.309576035,-0.499403805,0.999984324,0.8398422,0.964432001,0.321343303,0.529410303,0.172078773,0.715934038,-0.551163912,0.910937548
right,0.806194186,0.563468635,0.035924494,0.999723136,0.407095283,0.30962801,-0.516328931,0.999984741,0.839993596,0.965329707,0.378255874,0.539438784,0.172083765,0.716880441,-0.585339248,0.915795386
right,0.805525661,0.566775858,0.051192231,0.999723494,0.40743795,0.309528708,-0.508830011,0.999984622,0.839963257,0.967000365,0.36930424,0.539080858,0.172772169,0.716931045,-0.578819633,0.915772915
right,0.806106865,0.57050097,0.04832831,0.999704301,0.410556406,0.309338987,-0.516285062,0.99998492,0.835760593,0.967565119,0.376957446,0.525847495,0.173337951,0.716564357,-0.596725404,0.918655038
right,0.808045506,0.572218299,0.048918229,0.999694049,0.41162926,0.309288025,-0.519892752,0.999985278,0.835710049,0.969732404,0.38158235,0.513886869,0.173655927,0.719733059,-0.60145849,0.919860303
right,0.808070004,0.574599028,0.049354326,0.999696493,0.41211009,0.309211433,-0.51869005,0.999985695,0.835962296,0.972580671,0.381731361,0.509468138,0.172861129,0.725024283,-0.598199308,0.920509815
right,0.808703899,0.577212393,0.070768848,0.99970901,0.413278103,0.308595866,-0.488788068,0.999986589,0.835728526,0.974323153,0.411754429,0.51853621,0.172903121,0.723978817,-0.56496942,0.924539089
right,0.8132779,0.578298569,0.057454884,0.999723256,0.414359003,0.307570606,-0.485633552,0.999987662,0.840171814,0.974879444,0.382521808,0.520339787,0.173104912,0.723150671,-0.55461508,0.926997721
right,0.8133232,0.578173935,0.059482824,0.999733508,0.415952057,0.30574891,-0.483070791,0.999988079,0.841007113,0.977891147,0.396752656,0.524056017,0.17455776,0.722716749,-0.557573915,0.92793864
right,0.813194752,0.577929914,0.067023642,0.999749303,0.416506767,0.305318564,-0.503921568,0.999988437,0.839967251,0.983360469,0.415632099,0.530701339,0.175279662,0.722671747,-0.599422336,0.929499984
right,0.81363833,0.576673269,0.095606729,0.99977237,0.419516981,0.303912997,-0.482988656,0.99998951,0.837419212,0.981993318,0.48273015,0.527597189,0.177751675,0.710035861,-0.556747198,0.931508958
right,0.813886821,0.575703859,0.091105901,0.999786317,0.420905292,0.303502381,-0.479021221,0.999990165,0.837679684,0.982108653,0.469660193,0.536009729,0.178112134,0.705795228,-0.555038214,0.934134603
right,0.813049912,0.572592556,0.109048627,0.999799073,0.42354688,0.301833063,-0.494766086,0.999990046,0.837541282,0.980094314,0.505909324,0.530311823,0.179395035,0.697672248,-0.569709063,0.929745257
right,0.812388599,0.573036551,0.103451431,0.999808669,0.424412012,0.300915748,-0.496003211,0.999990404,0.836503625,0.979507983,0.493815124,0.531596124,0.179772869,0.697307408,-0.591671467,0.931378603
right,0.81080544,0.573230505,0.118886851,0.999818027,0.425108194,0.2996355,-0.493786991,0.999991,0.832173467,0.978373289,0.527068198,0.522184134,0.179943472,0.695545733,-0.591167152,0.934485555
right,0.810830474,0.573456109,0.112121403,0.999825954,0.427177012,0.29711023,-0.521498799,0.999991119,0.830436826,0.98164767,0.547129691,0.5075683,0.180428833,0.695351779,-0.622263372,0.932346344
right,0.81079042,0.574541211,0.11026559,0.99983269,0.427369684,0.29670766,-0.525548816,0.999991477,0.827957332,0.982257068,0.529967546,0.494624734,0.180746019,0.695257783,-0.621381402,0.933051229
right,0.810618877,0.574682355,0.106849849,0.999834239,0.428274691,0.296275109,-0.525609791,0.999991477,0.827820957,0.985099375,0.524899364,0.489063293,0.182119414,0.695294559,-0.623126805,0.933200836
right,0.810930252,0.574917614,0.097569279,0.999828637,0.430221498,0.295977801,-0.524725497,0.999991238,0.827448487,0.985672534,0.49892655,0.485980272,0.183435351,0.69528228,-0.628811598,0.934182584
right,0.811063588,0.579527915,0.124870621,0.999837995,0.432906479,0.296635747,-0.517049015,0.999991596,0.825301647,0.986224711,0.527454257,0.485112637,0.183571503,0.695750237,-0.620684922,0.935967863
right,0.775030255,0.545820892,0.044654366,0.999758303,0.346318364,0.317990333,-0.422121108,0.999981761,0.798433483,0.923197687,0.321172178,0.458878368,0.13540265,0.739521801,-0.474848926,0.92378819
